odb8_og_id	bee_gene_ids	mouse_gene_ids	stickleback_gene_ids
EOG8G1NST	GB40016	ENSMUSG00000036095;ENSMUSG00000025357;ENSMUSG00000022861	ENSGACG00000008651;ENSGACG00000010810;ENSGACG00000012786;ENSGACG00000000456
EOG8G1NT2	GB55269	ENSMUSG00000027233;ENSMUSG00000046139	ENSGACG00000016448
EOG8G1NT3	GB55268	ENSMUSG00000002104	ENSGACG00000005265
EOG8G1NT7	GB45304	ENSMUSG00000005043	ENSGACG00000019010
EOG8G1NTF	GB45702	ENSMUSG00000021235	ENSGACG00000007781
EOG8G1NTP	GB54156	ENSMUSG00000028693	ENSGACG00000006499;ENSGACG00000016167
EOG8G1NTR	GB41031	ENSMUSG00000028085	ENSGACG00000017143
EOG8G1NV2	GB55753	ENSMUSG00000033044;ENSMUSG00000042569	ENSGACG00000014497;ENSGACG00000002377;ENSGACG00000012990
EOG8G1NV6	GB48151	ENSMUSG00000025738	ENSGACG00000000506
EOG8G1NVD	GB51867;GB45189	ENSMUSG00000021901;ENSMUSG00000018189	ENSGACG00000005854;ENSGACG00000001560
EOG8G1NVM	GB48430;GB50620;GB47617;GB55626;GB50969;GB55768;GB40139;GB46652;GB48580;GB52855	ENSMUSG00000078451;ENSMUSG00000003226;ENSMUSG00000024538;ENSMUSG00000060288;ENSMUSG00000062933;ENSMUSG00000027804;ENSMUSG00000071866;ENSMUSG00000055795;ENSMUSG00000042133;ENSMUSG00000032525;ENSMUSG00000028651;ENSMUSG00000032383;ENSMUSG00000021868	ENSGACG00000001108;ENSGACG00000005163;ENSGACG00000000860;ENSGACG00000003367;ENSGACG00000006443;ENSGACG00000007165;ENSGACG00000008764;ENSGACG00000007238;ENSGACG00000008871;ENSGACG00000002292;ENSGACG00000016609;ENSGACG00000006831
EOG8G1NVR	GB41554;GB41553	ENSMUSG00000022200;ENSMUSG00000046519	ENSGACG00000016233;ENSGACG00000003881
EOG8G1NX0	GB42929	ENSMUSG00000031818;ENSMUSG00000009876	ENSGACG00000004286;ENSGACG00000015963
EOG8G1NZ4	GB51579;GB48423	ENSMUSG00000020018;ENSMUSG00000031683	ENSGACG00000017223;ENSGACG00000020055
EOG8G1NZ7	GB48047	ENSMUSG00000028863	ENSGACG00000002615
EOG8G1NZ8	GB44160	ENSMUSG00000024067	ENSGACG00000019898
EOG8G4J1P	GB48117	ENSMUSG00000059263	ENSGACG00000015728
EOG8G4J1Q	GB49859	ENSMUSG00000005682	ENSGACG00000010722
EOG8G4J1X	GB51221;GB47963	ENSMUSG00000041180;ENSMUSG00000020064;ENSMUSG00000029804;ENSMUSG00000029798;ENSMUSG00000025326	ENSGACG00000003286;ENSGACG00000003677;ENSGACG00000017317;ENSGACG00000011058;ENSGACG00000013744;ENSGACG00000008263;ENSGACG00000015321
EOG8G4J24	GB48490;GB50132	ENSMUSG00000020271;ENSMUSG00000025217	ENSGACG00000017925
EOG8G4J2H	GB42077	ENSMUSG00000028164	ENSGACG00000004987
EOG8G4J2J	GB44895	ENSMUSG00000038069;ENSMUSG00000044149	ENSGACG00000017445;ENSGACG00000017457
EOG8G4J2K	GB41889	ENSMUSG00000023262	ENSGACG00000001544
EOG8G4J2N	GB49000	ENSMUSG00000039678	ENSGACG00000018486
EOG8G4J2S	GB50712	ENSMUSG00000022130	ENSGACG00000014396
EOG8G4J2Z	GB40239	ENSMUSG00000019295	ENSGACG00000019555
EOG8G4J30	GB54449	ENSMUSG00000049354	ENSGACG00000009828;ENSGACG00000007116
EOG8G4J31	GB48312	ENSMUSG00000024604	ENSGACG00000018027
EOG8G4J38	GB50901;GB50902	ENSMUSG00000078308;ENSMUSG00000097148;ENSMUSG00000057666;ENSMUSG00000055676;ENSMUSG00000061099;ENSMUSG00000081607	ENSGACG00000005864;ENSGACG00000018725;ENSGACG00000010219
EOG8G4J3C	GB45455;GB45456	ENSMUSG00000067713;ENSMUSG00000028944;ENSMUSG00000006542	ENSGACG00000013369;ENSGACG00000005629;ENSGACG00000015135;ENSGACG00000008373;ENSGACG00000000723
EOG8G4J3F	GB46743	ENSMUSG00000062937	ENSGACG00000017558
EOG8G4J3J	GB43479	ENSMUSG00000028252	ENSGACG00000013322
EOG8G4J3Z	GB52846	ENSMUSG00000032502;ENSMUSG00000017400;ENSMUSG00000040287	ENSGACG00000008897;ENSGACG00000006049;ENSGACG00000006271;ENSGACG00000009232
EOG8G4J4H	GB47157	ENSMUSG00000047656	ENSGACG00000016927
EOG8G4J4M	GB45719	ENSMUSG00000026048	ENSGACG00000015292
EOG8G4J64	GB51050	ENSMUSG00000015176	ENSGACG00000005150
EOG8G4J6H	GB51425;GB46180	ENSMUSG00000045100	ENSGACG00000009348
EOG8G7D8H	GB48825;GB53909	ENSMUSG00000038774;ENSMUSG00000003660	ENSGACG00000014141;ENSGACG00000011474
EOG8G7D8P	GB49438	ENSMUSG00000024811;ENSMUSG00000031529	ENSGACG00000017729;ENSGACG00000012837
EOG8G7D8V	GB44636	ENSMUSG00000031660;ENSMUSG00000057649	ENSGACG00000016718;ENSGACG00000008576
EOG8G7D8X	GB46847	ENSMUSG00000026806	ENSGACG00000002278
EOG8G7D90	GB47768	ENSMUSG00000023015	ENSGACG00000008215
EOG8G7D9B	GB53681	ENSMUSG00000032872	ENSGACG00000014157
EOG8G7D9Q	GB48998	ENSMUSG00000059474;ENSMUSG00000022394	ENSGACG00000015256;ENSGACG00000004829
EOG8G7D9V	GB50278	ENSMUSG00000034709	ENSGACG00000005491
EOG8G7DB2	GB51115	ENSMUSG00000046717;ENSMUSG00000031221	ENSGACG00000019563
EOG8G7DBJ	GB51536	ENSMUSG00000030688	ENSGACG00000007754;ENSGACG00000017146;ENSGACG00000016341
EOG8G7DC1	GB45894	ENSMUSG00000078630	ENSGACG00000007832
EOG8G7DCK	GB54979	ENSMUSG00000059912;ENSMUSG00000072714;ENSMUSG00000041453	ENSGACG00000003110
EOG8GB8HF	GB50345	ENSMUSG00000031295;ENSMUSG00000034055	ENSGACG00000015078;ENSGACG00000018743
EOG8GB8HH	GB42037;GB46278	ENSMUSG00000015880	ENSGACG00000016204
EOG8GB8HN	GB55723	ENSMUSG00000042489	ENSGACG00000002679
EOG8GB8HP	GB44223	ENSMUSG00000005142	ENSGACG00000000228
EOG8GB8HV	GB54680	ENSMUSG00000021823	ENSGACG00000002142;ENSGACG00000006671
EOG8GB8HZ	GB52739	ENSMUSG00000028811	ENSGACG00000008516
EOG8GB8J1	GB52341	ENSMUSG00000016528;ENSMUSG00000032577;ENSMUSG00000029454	ENSGACG00000009789;ENSGACG00000006305;ENSGACG00000002830;ENSGACG00000000823;ENSGACG00000000388
EOG8GB8J6	GB55381	ENSMUSG00000022604	ENSGACG00000003240
EOG8GB8J9	GB46609;GB46610	ENSMUSG00000056167	ENSGACG00000004406
EOG8GB8JC	GB49520	ENSMUSG00000052139	ENSGACG00000012929
EOG8GB8JP	GB54181;GB41079	ENSMUSG00000029713;ENSMUSG00000027669;ENSMUSG00000023439;ENSMUSG00000032192;ENSMUSG00000029064	ENSGACG00000009868;ENSGACG00000009890;ENSGACG00000020395;ENSGACG00000016509;ENSGACG00000012145;ENSGACG00000005452;ENSGACG00000009422;ENSGACG00000005996
EOG8GB8JQ	GB54999;GB46000	ENSMUSG00000022253	ENSGACG00000018510
EOG8GB8JT	GB45459;GB41672;GB43676	ENSMUSG00000021796;ENSMUSG00000052430;ENSMUSG00000000532;ENSMUSG00000007613;ENSMUSG00000026836;ENSMUSG00000026834;ENSMUSG00000000530	ENSGACG00000007776;ENSGACG00000000719;ENSGACG00000000970;ENSGACG00000010017;ENSGACG00000011543;ENSGACG00000009008;ENSGACG00000009013;ENSGACG00000005819;ENSGACG00000016869;ENSGACG00000005810
EOG8GB8K1	GB49632	ENSMUSG00000052738	ENSGACG00000017932
EOG8GB8K8	GB48411;GB51739	ENSMUSG00000035960	ENSGACG00000019497
EOG8GB8KW	GB46254	ENSMUSG00000029524	ENSGACG00000001497
EOG8GB8MB	GB43421	ENSMUSG00000045671;ENSMUSG00000027351;ENSMUSG00000037239	ENSGACG00000013083;ENSGACG00000010532;ENSGACG00000000163
EOG8GB8MK	GB55938	ENSMUSG00000041084	ENSGACG00000019601
EOG8GB8MM	GB46945	ENSMUSG00000031568	ENSGACG00000000853
EOG8GB8MV	GB50980;GB53437	ENSMUSG00000028670;ENSMUSG00000025903	ENSGACG00000004303;ENSGACG00000002050
EOG8GB8MX	GB50208	ENSMUSG00000032940;ENSMUSG00000042396	ENSGACG00000006628
EOG8GB8N6	GB54335	ENSMUSG00000029715	ENSGACG00000019931
EOG8GB8P1	GB44153	ENSMUSG00000033213;ENSMUSG00000029632;ENSMUSG00000040280	ENSGACG00000007080;ENSGACG00000009661;ENSGACG00000006403;ENSGACG00000006263
EOG8GF4RJ	GB52193;GB52192	ENSMUSG00000052812;ENSMUSG00000022360	ENSGACG00000005685;ENSGACG00000002037;ENSGACG00000012397
EOG8GF4RP	GB53520;GB50671;GB50669	ENSMUSG00000030276;ENSMUSG00000022388	ENSGACG00000009672;ENSGACG00000000661
EOG8GF4RQ	GB46048	ENSMUSG00000054484	ENSGACG00000011153
EOG8GF4RX	GB45613	ENSMUSG00000029193;ENSMUSG00000030898	ENSGACG00000003588;ENSGACG00000014143;ENSGACG00000019294
EOG8GF4SC	GB45535	ENSMUSG00000020528;ENSMUSG00000015869	ENSGACG00000013434;ENSGACG00000005830;ENSGACG00000019359
EOG8GF4SJ	GB44540	ENSMUSG00000022429;ENSMUSG00000027323	ENSGACG00000012241;ENSGACG00000004516
EOG8TF1X2	GB55521	ENSMUSG00000042203;ENSMUSG00000051864	ENSGACG00000013207;ENSGACG00000019014
EOG8GF4SQ	GB41823	ENSMUSG00000021569	ENSGACG00000008559
EOG8GF4SZ	GB41881;GB43264	ENSMUSG00000006471;ENSMUSG00000026127	ENSGACG00000018526;ENSGACG00000005210
EOG8GF4T7	GB42592	ENSMUSG00000033080;ENSMUSG00000021239	ENSGACG00000005867;ENSGACG00000012138
EOG8GF4V5	GB55944	ENSMUSG00000002043;ENSMUSG00000020993	ENSGACG00000012751;ENSGACG00000008339
EOG8GF4V9	GB47761	ENSMUSG00000040771	ENSGACG00000003364
EOG8GF4W7	GB45731	ENSMUSG00000023089	ENSGACG00000019248
EOG8GF4WG	GB53005	ENSMUSG00000040621	ENSGACG00000014592
EOG8GF4WX	GB43235	ENSMUSG00000072640	ENSGACG00000005299
EOG8GF4XX	GB44658;GB48451	ENSMUSG00000034059;ENSMUSG00000039770;ENSMUSG00000018427;ENSMUSG00000042675;ENSMUSG00000022773	ENSGACG00000007670;ENSGACG00000008192;ENSGACG00000013080;ENSGACG00000010339
EOG8GJ10F	GB44174;GB46302;GB42579	ENSMUSG00000040061;ENSMUSG00000024960;ENSMUSG00000051177;ENSMUSG00000039943	ENSGACG00000011822;ENSGACG00000006413;ENSGACG00000012490;ENSGACG00000019760;ENSGACG00000012503
EOG8GJ10N	GB51544	ENSMUSG00000000374	ENSGACG00000002130
EOG8GJ10W	GB54372	ENSMUSG00000025980	ENSGACG00000008860
EOG8GJ112	GB41746	ENSMUSG00000060534;ENSMUSG00000032340	ENSGACG00000018284;ENSGACG00000017030
EOG8GJ113	GB43487	ENSMUSG00000039748	ENSGACG00000002181
EOG8GJ119	GB51341	ENSMUSG00000026748;ENSMUSG00000017417	ENSGACG00000017025;ENSGACG00000003563;ENSGACG00000004008;ENSGACG00000009371
EOG8GJ11K	GB51043	ENSMUSG00000019987;ENSMUSG00000021125	ENSGACG00000010146;ENSGACG00000012346
EOG8GJ11P	GB40461	ENSMUSG00000019732;ENSMUSG00000028558;ENSMUSG00000003814	ENSGACG00000016898;ENSGACG00000003052;ENSGACG00000011040
EOG8GJ11S	GB48264	ENSMUSG00000029068;ENSMUSG00000027829	ENSGACG00000007101
EOG8GJ11X	GB51398	ENSMUSG00000025894	ENSGACG00000008154
EOG8GJ124	GB43952	ENSMUSG00000003421	ENSGACG00000004781
EOG8GJ12Z	GB43126	ENSMUSG00000036687;ENSMUSG00000009035	ENSGACG00000007360;ENSGACG00000004559;ENSGACG00000014105
EOG8GJ14G	GB54935	ENSMUSG00000027777	ENSGACG00000013832;ENSGACG00000010173
EOG8GJ14K	GB51787;GB54760	ENSMUSG00000090841;ENSMUSG00000061086;ENSMUSG00000059741;ENSMUSG00000061816;ENSMUSG00000039824	ENSGACG00000010623;ENSGACG00000017400;ENSGACG00000006539;ENSGACG00000000696;ENSGACG00000016608;ENSGACG00000008944
EOG8GMW7F	GB51486	ENSMUSG00000029920	ENSGACG00000007327
EOG8GMW7H	GB51999	ENSMUSG00000029777	ENSGACG00000003410
EOG8GMW7N	GB52314;GB46012;GB55940	ENSMUSG00000027263;ENSMUSG00000025474;ENSMUSG00000000759	ENSGACG00000017448;ENSGACG00000014853;ENSGACG00000004173
EOG8GMW7R	GB54835	ENSMUSG00000025932;ENSMUSG00000010461;ENSMUSG00000028886;ENSMUSG00000017897	ENSGACG00000002372;ENSGACG00000005912;ENSGACG00000010932
EOG8GMW7Z	GB44433	ENSMUSG00000035021	ENSGACG00000004158
EOG8GMW87	GB53657;GB53271	ENSMUSG00000041297;ENSMUSG00000003119;ENSMUSG00000009555	ENSGACG00000004982;ENSGACG00000018517
EOG8GMW8G	GB54992;GB41858	ENSMUSG00000044224;ENSMUSG00000029131;ENSMUSG00000047108;ENSMUSG00000081984;ENSMUSG00000048206;ENSMUSG00000090202;ENSMUSG00000026203	ENSGACG00000016480;ENSGACG00000006408;ENSGACG00000003949;ENSGACG00000014834
EOG8GMW8P	GB40098	ENSMUSG00000021548	ENSGACG00000010245
EOG8GMW8X	GB41131	ENSMUSG00000022889	ENSGACG00000015089
EOG8GMW9P	GB53082	ENSMUSG00000069633	ENSGACG00000008438
EOG8GQRGX	GB42204	ENSMUSG00000021895;ENSMUSG00000021215	ENSGACG00000019345;ENSGACG00000003871;ENSGACG00000009911;ENSGACG00000004380
EOG8GMWB2	GB47310	ENSMUSG00000030327;ENSMUSG00000028923	ENSGACG00000010530;ENSGACG00000001151
EOG8GQRG5	GB42374	ENSMUSG00000037416;ENSMUSG00000041268	ENSGACG00000016748;ENSGACG00000006220
EOG8GQRG7	GB45755	ENSMUSG00000034007	ENSGACG00000010509
EOG8GQRG8	GB54468;GB49507	ENSMUSG00000033826;ENSMUSG00000022262	ENSGACG00000006485;ENSGACG00000008967
EOG8GQRGB	GB44000;GB44001	ENSMUSG00000041133;ENSMUSG00000022432	ENSGACG00000008848;ENSGACG00000009689
EOG8GQRGC	GB53149;GB45195;GB53150;GB46994	ENSMUSG00000022568;ENSMUSG00000032352;ENSMUSG00000028176;ENSMUSG00000021709	ENSGACG00000004725;ENSGACG00000006189;ENSGACG00000006327;ENSGACG00000015884
EOG8GQRGD	GB42414	ENSMUSG00000023050;ENSMUSG00000033618	ENSGACG00000006196;ENSGACG00000003194;ENSGACG00000006732
EOG8GQRGP	GB48692	ENSMUSG00000019802	ENSGACG00000011115
EOG8GQRH1	GB40874;GB54510	ENSMUSG00000042535;ENSMUSG00000023952	ENSGACG00000019729;ENSGACG00000012617;ENSGACG00000009007
EOG8GQRHG	GB54150;GB54151	ENSMUSG00000032034;ENSMUSG00000043301;ENSMUSG00000030247;ENSMUSG00000051497;ENSMUSG00000041695;ENSMUSG00000058743;ENSMUSG00000062609;ENSMUSG00000041248;ENSMUSG00000026824;ENSMUSG00000042529;ENSMUSG00000044708;ENSMUSG00000044216;ENSMUSG00000096146;ENSMUSG00000038026	ENSGACG00000020871;ENSGACG00000016015;ENSGACG00000012980;ENSGACG00000006583;ENSGACG00000018986;ENSGACG00000020794;ENSGACG00000009533;ENSGACG00000014456;ENSGACG00000005851;ENSGACG00000001115;ENSGACG00000011042;ENSGACG00000007314;ENSGACG00000010946;ENSGACG00000011616;ENSGACG00000006851;ENSGACG00000008541;ENSGACG00000007872;ENSGACG00000017705;ENSGACG00000006573;ENSGACG00000017665;ENSGACG00000014451
EOG8GQRHK	GB51395	ENSMUSG00000014550	ENSGACG00000002965
EOG8GQRHQ	GB47810	ENSMUSG00000020166	ENSGACG00000013517;ENSGACG00000015711
EOG8GQRHW	GB47458	ENSMUSG00000031169	ENSGACG00000012184;ENSGACG00000012800
EOG8GQRJ4	GB53349	ENSMUSG00000060073	ENSGACG00000004038
EOG8GQRJD	GB43638	ENSMUSG00000004837;ENSMUSG00000042351;ENSMUSG00000059923	ENSGACG00000016754;ENSGACG00000014523;ENSGACG00000012709;ENSGACG00000006896
EOG8GQRJQ	GB46121	ENSMUSG00000005262	ENSGACG00000003940
EOG8GQRK0	GB48874	ENSMUSG00000029440	ENSGACG00000008097
EOG8GQRK4	GB48748	ENSMUSG00000046546;ENSMUSG00000045658;ENSMUSG00000078235	ENSGACG00000009337;ENSGACG00000011306;ENSGACG00000007440
EOG8GQRK6	GB51533	ENSMUSG00000049969;ENSMUSG00000074170	ENSGACG00000014507;ENSGACG00000007149;ENSGACG00000014509;ENSGACG00000017748
EOG8GQRK8	GB54258	ENSMUSG00000035376;ENSMUSG00000063275	ENSGACG00000001232;ENSGACG00000004096
EOG8GQRKH	GB47627	ENSMUSG00000038766;ENSMUSG00000027361	ENSGACG00000009962
EOG8TB5PX	GB40522	ENSMUSG00000041923;ENSMUSG00000061411	ENSGACG00000011967;ENSGACG00000010294
EOG8GTMQD	GB52691;GB54193;GB54127	ENSMUSG00000001901;ENSMUSG00000059742;ENSMUSG00000038319;ENSMUSG00000032254	ENSGACG00000005501;ENSGACG00000016920;ENSGACG00000014637;ENSGACG00000005226;ENSGACG00000001069;ENSGACG00000013914;ENSGACG00000009821
EOG8GTMQG	GB47208	ENSMUSG00000031853;ENSMUSG00000040390;ENSMUSG00000004054;ENSMUSG00000042724	ENSGACG00000009773;ENSGACG00000010392;ENSGACG00000020033;ENSGACG00000012122
EOG8GTMQH	GB47571	ENSMUSG00000031985	ENSGACG00000006891;ENSGACG00000013449
EOG8GTMQJ	GB47269	ENSMUSG00000028312	ENSGACG00000015927
EOG8GTMQN	GB43158	ENSMUSG00000038759	ENSGACG00000013655
EOG8GTMQS	GB51570	ENSMUSG00000025200	ENSGACG00000000738
EOG8GTMQT	GB43192	ENSMUSG00000003680;ENSMUSG00000036980	ENSGACG00000000799;ENSGACG00000020426
EOG8GTMQW	GB54797	ENSMUSG00000078619;ENSMUSG00000023018;ENSMUSG00000028949	ENSGACG00000006989;ENSGACG00000005758;ENSGACG00000004586
EOG8GTMR5	GB50390	ENSMUSG00000042066;ENSMUSG00000030126;ENSMUSG00000020023;ENSMUSG00000062564	ENSGACG00000001644;ENSGACG00000010168;ENSGACG00000001052;ENSGACG00000002982;ENSGACG00000020067
EOG8GTMRH	GB50984	ENSMUSG00000013611;ENSMUSG00000029146	ENSGACG00000010719
EOG8GTMRT	GB46247	ENSMUSG00000022312	ENSGACG00000006293
EOG8GTMS4	GB55946	ENSMUSG00000050973	ENSGACG00000011544
EOG8TB5PM	GB44879	ENSMUSG00000021076	ENSGACG00000012675
EOG8GTMSN	GB55564	ENSMUSG00000042606	ENSGACG00000012844
EOG8GTMSR	GB40395	ENSMUSG00000021248	ENSGACG00000010450
EOG8GTMT2	GB55285	ENSMUSG00000027270	ENSGACG00000012532
EOG8GTMV1	GB54041	ENSMUSG00000063543;ENSMUSG00000063480	ENSGACG00000009568
EOG8GTMW6	GB40810	ENSMUSG00000025940	ENSGACG00000014583
EOG8GXGZ0	GB47316;GB54069	ENSMUSG00000050272;ENSMUSG00000032087	ENSGACG00000009383;ENSGACG00000020362;ENSGACG00000020188;ENSGACG00000006917
EOG8GXGZ8	GB44682	ENSMUSG00000024941	ENSGACG00000017569
EOG8GXGZS	GB54580	ENSMUSG00000029029	ENSGACG00000006567
EOG8GXH05	GB40735	ENSMUSG00000030695;ENSMUSG00000028307;ENSMUSG00000017390;ENSMUSG00000063129;ENSMUSG00000059343	ENSGACG00000004178;ENSGACG00000020619;ENSGACG00000011018;ENSGACG00000017982;ENSGACG00000007727
EOG8GXH0D	GB46333	ENSMUSG00000042460	ENSGACG00000008969;ENSGACG00000000091;ENSGACG00000000710
EOG8GXH0N	GB55390	ENSMUSG00000021177	ENSGACG00000014815
EOG8GXH0T	GB40554	ENSMUSG00000034165;ENSMUSG00000070348;ENSMUSG00000000184	ENSGACG00000014165;ENSGACG00000001060;ENSGACG00000019909;ENSGACG00000013801
EOG8GXH2K	GB44990	ENSMUSG00000027080	ENSGACG00000017819
EOG8GXH45	GB48230	ENSMUSG00000099083;ENSMUSG00000027104;ENSMUSG00000053007	ENSGACG00000007196;ENSGACG00000004600;ENSGACG00000008212;ENSGACG00000008417;ENSGACG00000000679
EOG8H1C5Z	GB52621	ENSMUSG00000007080	ENSGACG00000009265
EOG8H1C64	GB40063	ENSMUSG00000058298	ENSGACG00000005828
EOG8H1C6C	GB41856;GB43191	ENSMUSG00000027792;ENSMUSG00000023328	ENSGACG00000007230;ENSGACG00000000728
EOG8H1C6D	GB40269	ENSMUSG00000036693	ENSGACG00000016531
EOG8H1C6S	GB42694;GB47998	ENSMUSG00000022841;ENSMUSG00000003033;ENSMUSG00000003309	ENSGACG00000016883;ENSGACG00000004731;ENSGACG00000006754;ENSGACG00000019492;ENSGACG00000015444
EOG8H1C6T	GB47554	ENSMUSG00000027193	ENSGACG00000006871
EOG8H1C84	GB45526	ENSMUSG00000027613	ENSGACG00000000009
EOG8H1C86	GB45443	ENSMUSG00000020935	ENSGACG00000002129
EOG8H1C8B	GB55983	ENSMUSG00000074479;ENSMUSG00000021807	ENSGACG00000014087
EOG8H1C8G	GB44694;GB55372	ENSMUSG00000030643;ENSMUSG00000030055;ENSMUSG00000029923	ENSGACG00000010965;ENSGACG00000011175;ENSGACG00000018847;ENSGACG00000012006
EOG8H1C8Q	GB42351;GB48364;GB54490;GB44775	ENSMUSG00000033122;ENSMUSG00000027195;ENSMUSG00000034189	ENSGACG00000006978;ENSGACG00000006812;ENSGACG00000006929;ENSGACG00000017131;ENSGACG00000020397
EOG8H1C8Z	GB53337	ENSMUSG00000025169	ENSGACG00000005292
EOG8H1C9F	GB49934	ENSMUSG00000053856;ENSMUSG00000027606;ENSMUSG00000000826	ENSGACG00000001527;ENSGACG00000011704;ENSGACG00000010366;ENSGACG00000011986;ENSGACG00000006091
EOG8H1C9W	GB47612	ENSMUSG00000026500	ENSGACG00000011471
EOG8H1CB4	GB48241	ENSMUSG00000022359	ENSGACG00000010415
EOG8H47F2	GB49426	ENSMUSG00000021193	ENSGACG00000017575
EOG8H47FG	GB43856	ENSMUSG00000039768	ENSGACG00000012391;ENSGACG00000007927
EOG8H47FJ	GB49146	ENSMUSG00000027882;ENSMUSG00000026797;ENSMUSG00000071640;ENSMUSG00000004626	ENSGACG00000003228;ENSGACG00000006461;ENSGACG00000010039;ENSGACG00000018087
EOG8H47FR	GB41875	ENSMUSG00000037103	ENSGACG00000018989
EOG8H47FT	GB48788	ENSMUSG00000041351;ENSMUSG00000038807	ENSGACG00000004819;ENSGACG00000012353;ENSGACG00000006227
EOG8H47GB	GB46641	ENSMUSG00000026792	ENSGACG00000018522
EOG8H47GH	GB46654	ENSMUSG00000005846	ENSGACG00000004483
EOG8H47H1	GB55956	ENSMUSG00000064358	ENSGACG00000020942
EOG8H47H2	GB52695	ENSMUSG00000054021	ENSGACG00000013024;ENSGACG00000004877
EOG8H47H6	GB47234	ENSMUSG00000015605	ENSGACG00000020002;ENSGACG00000003778
EOG8H47H7	GB50872	ENSMUSG00000067995	ENSGACG00000015208;ENSGACG00000006880
EOG8H47H9	GB46056	ENSMUSG00000037335;ENSMUSG00000038193	ENSGACG00000016418;ENSGACG00000020816
EOG8H47J2	GB55748	ENSMUSG00000028322	ENSGACG00000016332
EOG8H47JN	GB54854	ENSMUSG00000029649	ENSGACG00000002157
EOG8H73NW	GB55494	ENSMUSG00000021149	ENSGACG00000017481
EOG8H73NZ	GB54609	ENSMUSG00000038252	ENSGACG00000010292
EOG8H73P2	GB47440	ENSMUSG00000022789	ENSGACG00000004145;ENSGACG00000010881;ENSGACG00000018930
EOG8H73P4	GB48066;GB48782	ENSMUSG00000028032;ENSMUSG00000024899	ENSGACG00000017494;ENSGACG00000009195
EOG8H73P5	GB54095;GB54094	ENSMUSG00000025977;ENSMUSG00000010592	ENSGACG00000014439;ENSGACG00000007001
EOG8H73P6	GB42024	ENSMUSG00000020459	ENSGACG00000019926
EOG8H73PF	GB40513	ENSMUSG00000041958	ENSGACG00000020620
EOG8H73PG	GB55506	ENSMUSG00000019143;ENSMUSG00000001380	ENSGACG00000019602
EOG8H73PQ	GB54228	ENSMUSG00000052997	ENSGACG00000003219
EOG8H73PT	GB49189	ENSMUSG00000027286	ENSGACG00000003885
EOG8H73Q7	GB49439	ENSMUSG00000046794;ENSMUSG00000067279	ENSGACG00000011066;ENSGACG00000013442;ENSGACG00000018195;ENSGACG00000011154
EOG8H73QD	GB45435	ENSMUSG00000011254	ENSGACG00000018445
EOG8H73QF	GB52262	ENSMUSG00000035142	ENSGACG00000010813;ENSGACG00000002245
EOG8H73QK	GB44154	ENSMUSG00000028636	ENSGACG00000007405
EOG8H73QQ	GB40230;GB40231	ENSMUSG00000063564	ENSGACG00000018098
EOG8H73R0	GB50623	ENSMUSG00000030101;ENSMUSG00000025538	ENSGACG00000000644;ENSGACG00000020495
EOG8H73R6	GB55156	ENSMUSG00000030942	ENSGACG00000019511
EOG8H73RV	GB42266	ENSMUSG00000022507	ENSGACG00000014316;ENSGACG00000016635
EOG8H73SF	GB53194	ENSMUSG00000025794	ENSGACG00000008265
EOG8H73SZ	GB40705	ENSMUSG00000007039;ENSMUSG00000028194	ENSGACG00000006704;ENSGACG00000002872
EOG8H73T5	GB47814	ENSMUSG00000039428	ENSGACG00000020604
EOG8H73TJ	GB42780	ENSMUSG00000030057;ENSMUSG00000031330	ENSGACG00000000061
EOG8H9ZX0	GB54989	ENSMUSG00000039201	ENSGACG00000013335
EOG8H9ZX2	GB45618;GB43899;GB47601	ENSMUSG00000024294;ENSMUSG00000029060	ENSGACG00000017309;ENSGACG00000005209
EOG8H9ZX6	GB54260;GB41936	ENSMUSG00000025815	ENSGACG00000004439
EOG8H9ZX8	GB49535	ENSMUSG00000057897;ENSMUSG00000024617;ENSMUSG00000053819;ENSMUSG00000021820	ENSGACG00000016075;ENSGACG00000020905;ENSGACG00000002892;ENSGACG00000010879;ENSGACG00000001606
EOG8H9ZXC	GB44949;GB45205	ENSMUSG00000029726	ENSGACG00000020702;ENSGACG00000001158;ENSGACG00000020701
EOG8H9ZXJ	GB45316	ENSMUSG00000021013	ENSGACG00000007648
EOG8H9ZXQ	GB55012	ENSMUSG00000038482;ENSMUSG00000032411	ENSGACG00000003108
EOG8H9ZZ7	GB42082	ENSMUSG00000033096	ENSGACG00000020090;ENSGACG00000001354
EOG8HB002	GB51114	ENSMUSG00000005802;ENSMUSG00000022315;ENSMUSG00000028836;ENSMUSG00000029151	ENSGACG00000016836;ENSGACG00000012152;ENSGACG00000011710;ENSGACG00000002999
EOG8HB004	GB40265	ENSMUSG00000043991;ENSMUSG00000049184;ENSMUSG00000094483	ENSGACG00000018680;ENSGACG00000020655;ENSGACG00000001212;ENSGACG00000014617
EOG8HB014	GB49711;GB48094;GB55123	ENSMUSG00000018008;ENSMUSG00000018001;ENSMUSG00000003269;ENSMUSG00000017132	ENSGACG00000011515;ENSGACG00000011632;ENSGACG00000011019;ENSGACG00000002991;ENSGACG00000009526;ENSGACG00000014532
EOG8HB018	GB49429	ENSMUSG00000015488	ENSGACG00000015938
EOG8HDV4Z	GB54222	ENSMUSG00000032115	ENSGACG00000020113
