"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000015981" "chr7-3150" "chr7" 146332484 146332682 2.45 8.32e-07
"ENSMUSG00000015981" "chr7-3779" "chr7" 146315595 146315793 4.24 4.32e-10
"ENSMUSG00000016024" "chr2-2851" "chr2" 158122051 158122235 2.21 1.69e-05
"ENSMUSG00000016128" "chr5-7591" "chr5" 151986381 151986579 2.75 3.34e-05
"ENSMUSG00000016487" "chr6-4730" "chr6" 146927726 146927910 5.92 1.17e-08
"ENSMUSG00000016528" "chr1-6185" "chr1" 132952520 132952718 4.22 8.11e-08
"ENSMUSG00000016541" "chr15-3057" "chr15" 85194313 85194511 2.53 3.27e-05
"ENSMUSG00000016541" "chr15-2094" "chr15" 85292852 85293036 2.33 4.32e-05
"ENSMUSG00000016637" "chr15-3914" "chr15" 78015716 78015914 3.67 3.91e-07
"ENSMUSG00000016933" "chr2-2739" "chr2" 160566660 160566858 2.16 5.43e-06
"ENSMUSG00000017057" "chrX-912" "chrX" 33734985 33735183 2.59 4.69e-05
"ENSMUSG00000017057" "chrX-975" "chrX" 33734464 33734662 3.47 1.04e-07
"ENSMUSG00000017132" "chr11-4350" "chr11" 118056777 118056975 2.36 3.79e-05
"ENSMUSG00000017132" "chr11-3663" "chr11" 118110917 118111101 2.75 2.09e-06
"ENSMUSG00000017165" "chr11-3403" "chr11" 100197934 100198132 2.34 4.98e-06
"ENSMUSG00000017176" "chr11-5785" "chr11" 100292510 100292708 2.77 2.45e-05
"ENSMUSG00000017286" "chr11-3974" "chr11" 75964689 75964887 2.17 9.03e-05
"ENSMUSG00000017288" "chr11-3974" "chr11" 75964689 75964887 2.17 9.03e-05
"ENSMUSG00000017288" "chr11-5905" "chr11" 75895154 75895338 3.76 3.04e-06
"ENSMUSG00000017376" "chr11-6796" "chr11" 78412819 78413017 3.03 5.69e-05
"ENSMUSG00000017412" "chr2-3308" "chr2" 52488957 52489155 2.87 1.55e-07
"ENSMUSG00000017412" "chr2-4554" "chr2" 52488451 52488649 2.36 3.79e-05
"ENSMUSG00000017453" "chr11-6192" "chr11" 77716601 77716799 4.55 2.48e-07
"ENSMUSG00000017466" "chr11-2764" "chr11" 118184695 118184893 2.45 1.61e-07
"ENSMUSG00000017485" "chr14-1996" "chr14" 17146063 17146261 3.07 2.51e-07
"ENSMUSG00000017491" "chr14-1231" "chr14" 17353034 17353232 2.11 1.19e-05
"ENSMUSG00000017491" "chr14-3739" "chr14" 17329813 17330011 2.63 9.4e-05
"ENSMUSG00000017631" "chr11-3731" "chr11" 76251434 76251632 2.2 1.8e-05
"ENSMUSG00000017631" "chr11-5231" "chr11" 76305175 76305373 2.66 6.68e-05
"ENSMUSG00000017639" "chr11-2828" "chr11" 79413047 79413245 3 3.17e-10
"ENSMUSG00000017639" "chr11-6803" "chr11" 79448280 79448478 2.87 4.44e-05
"ENSMUSG00000017639" "chr11-6205" "chr11" 79446569 79446767 2.77 2.45e-05
"ENSMUSG00000017639" "chr11-7591" "chr11" 79409403 79409601 5.27 1.92e-09
"ENSMUSG00000017652" "chr2-3213" "chr2" 164895642 164895840 2.2 1.8e-05
"ENSMUSG00000017688" "chr3-3099" "chr3" 3507639 3507837 2.53 3.27e-05
"ENSMUSG00000017713" "chr11-5000" "chr11" 117758215 117758413 2.99 1.14e-05
"ENSMUSG00000017740" "chr2-8392" "chr2" 164791312 164791510 2.63 9.4e-05
"ENSMUSG00000017754" "chr2-5170" "chr2" 164700655 164700853 3.56 3.89e-07
"ENSMUSG00000017756" "chr13-2594" "chr13" 73870204 73870402 3.01 1.45e-05
"ENSMUSG00000017764" "chr2-7546" "chr2" 164649299 164649497 3.19 1.76e-05
"ENSMUSG00000017843" "chr12-5081" "chr12" 111655221 111655419 3.15 4.53e-06
"ENSMUSG00000017897" "chr2-8407" "chr2" 165542850 165543048 3.01 1.45e-05
"ENSMUSG00000017978" "chr6-2849" "chr6" 23198946 23199144 2.17 9.03e-05
"ENSMUSG00000018040" "chr15-1134" "chr15" 82952319 82952517 2.06 2.24e-06
"ENSMUSG00000018171" "chr11-6243" "chr11" 86427737 86427935 2.63 9.4e-05
"ENSMUSG00000018326" "chr2-7539" "chr2" 163823144 163823342 3.67 3.91e-07
"ENSMUSG00000018334" "chr11-3985" "chr11" 78949694 78949892 2.02 8.02e-05
"ENSMUSG00000018334" "chr11-3986" "chr11" 78957989 78958187 2.22 2.69e-05
"ENSMUSG00000018334" "chr11-6201" "chr11" 78955415 78955613 3.11 3.73e-06
"ENSMUSG00000018378" "chr11-3216" "chr11" 88010421 88010619 2.02 8.02e-05
"ENSMUSG00000018378" "chr11-3380" "chr11" 87925578 87925776 3.1 1.46e-09
"ENSMUSG00000018398" "chr11-3492" "chr11" 53321201 53321399 2.36 7.3e-06
"ENSMUSG00000018401" "chr11-4312" "chr11" 87425497 87425681 2.66 5.87e-06
"ENSMUSG00000018417" "chr1-5918" "chr1" 51878153 51878351 2.87 4.44e-05
"ENSMUSG00000018427" "chr11-4877" "chr11" 86730595 86730793 2.99 1.14e-05
"ENSMUSG00000018427" "chr11-8576" "chr11" 86665692 86665890 3.45 1.99e-05
"ENSMUSG00000018451" "chr11-3179" "chr11" 70844465 70844663 2.37 2.76e-07
"ENSMUSG00000018481" "chr11-3752" "chr11" 85046591 85046789 2.26 5.99e-05
"ENSMUSG00000018501" "chr11-7449" "chr11" 62131839 62132037 2.87 4.44e-05
"ENSMUSG00000018589" "chrX-1369" "chrX" 161764290 161764488 3.51 1.46e-06
"ENSMUSG00000018595" "chrX-998" "chrX" 133284575 133284773 2.33 2.57e-05
"ENSMUSG00000018604" "chr5-1681" "chr5" 120122092 120122276 2.18 1.79e-06
"ENSMUSG00000018656" "chr6-2035" "chr6" 42495627 42495825 2.73 3.3e-07
"ENSMUSG00000018659" "chr11-5479" "chr11" 96800134 96800318 3.58 1.83e-07
"ENSMUSG00000018666" "chr11-6030" "chr11" 96678395 96678579 2.82 3e-06
"ENSMUSG00000018669" "chr11-7709" "chr11" 96739481 96739679 2.63 9.4e-05
"ENSMUSG00000018698" "chr11-6620" "chr11" 84342910 84343094 3.31 9.85e-06
"ENSMUSG00000018736" "chr11-7499" "chr11" 68639117 68639315 6.71 8.31e-11
"ENSMUSG00000018796" "chr8-4124" "chr8" 47637408 47637592 9.92 3.1e-13
"ENSMUSG00000018819" "chr7-3326" "chr7" 149643656 149643854 2.46 4.32e-06
"ENSMUSG00000018849" "chr11-5537" "chr11" 35776061 35776259 3.56 3.89e-07
"ENSMUSG00000018893" "chr15-739" "chr15" 76804404 76804602 2 1.86e-07
"ENSMUSG00000018893" "chr15-4323" "chr15" 76857441 76857639 2.87 4.44e-05
"ENSMUSG00000018909" "chr7-1562" "chr7" 106708010 106708208 2 2.53e-07
"ENSMUSG00000018909" "chr7-3700" "chr7" 106729096 106729294 2.16 6.01e-05
"ENSMUSG00000018909" "chr7-3383" "chr7" 106718874 106719058 2.7 1.44e-06
"ENSMUSG00000019027" "chr14-2799" "chr14" 32084919 32085117 3.15 4.53e-06
"ENSMUSG00000019055" "chr4-4213" "chr4" 147313155 147313339 2.51 6.36e-05
"ENSMUSG00000019124" "chr6-2317" "chr6" 54489050 54489248 2.7 4.68e-06
"ENSMUSG00000019146" "chr15-2995" "chr15" 77881892 77882090 2.87 8.65e-06
"ENSMUSG00000019232" "chr3-1806" "chr3" 130384559 130384757 2.4 4e-07
"ENSMUSG00000019235" "chr12-2534" "chr12" 86492420 86492618 2.17 9.03e-05
"ENSMUSG00000019302" "chr11-6944" "chr11" 100880791 100880989 5.27 1.92e-09
"ENSMUSG00000019433" "chr8-6002" "chr8" 86189080 86189278 3.35 5.18e-06
"ENSMUSG00000019433" "chr8-2238" "chr8" 86190605 86190789 2.68 2.44e-07
"ENSMUSG00000019464" "chr8-6002" "chr8" 86189080 86189278 3.35 5.18e-06
"ENSMUSG00000019464" "chr8-2238" "chr8" 86190605 86190789 2.68 2.44e-07
"ENSMUSG00000019471" "chr9-4534" "chr9" 20957592 20957790 3.23 1.17e-06
"ENSMUSG00000019577" "chr6-4961" "chr6" 5437215 5437413 3.45 1.99e-05
"ENSMUSG00000019659" "chr9-3118" "chr9" 110580733 110580917 2.7 1.44e-06
"ENSMUSG00000019699" "chr1-4645" "chr1" 179056903 179057101 2.75 3.34e-05
"ENSMUSG00000019710" "chr3-1021" "chr3" 87723046 87723244 2.68 2.75e-12
"ENSMUSG00000019726" "chr13-3635" "chr13" 13762948 13763146 30.66 1.42e-17
"ENSMUSG00000019769" "chr10-2188" "chr10" 4831350 4831548 3.51 7.93e-09
"ENSMUSG00000019769" "chr10-4528" "chr10" 5179332 5179530 4.02 3.45e-07
"ENSMUSG00000019775" "chr10-3675" "chr10" 4445464 4445662 2.75 3.34e-05
"ENSMUSG00000019820" "chr10-2258" "chr10" 12216006 12216190 2.24 6.54e-05
"ENSMUSG00000019820" "chr10-5140" "chr10" 12542754 12542952 3.03 5.69e-05
"ENSMUSG00000019834" "chr10-2214" "chr10" 40245253 40245451 3.71 7.97e-09
"ENSMUSG00000019843" "chr10-1309" "chr10" 39160140 39160338 3.03 5.95e-12
"ENSMUSG00000019843" "chr10-1954" "chr10" 39106734 39106932 2.42 5.78e-07
"ENSMUSG00000019843" "chr10-4659" "chr10" 39289753 39289951 3.03 5.69e-05
"ENSMUSG00000019846" "chr10-5230" "chr10" 38748067 38748265 4.79 5.16e-08
"ENSMUSG00000019856" "chr10-2228" "chr10" 53400428 53400626 2.28 8.94e-05
"ENSMUSG00000019873" "chr10-3834" "chr10" 66528149 66528347 4.41 1.82e-08
"ENSMUSG00000019874" "chr10-2944" "chr10" 57506135 57506333 3.56 3.89e-07
"ENSMUSG00000019899" "chr10-4143" "chr10" 27104332 27104530 2.75 3.34e-05
"ENSMUSG00000019899" "chr10-4627" "chr10" 27129746 27129944 2.87 3.34e-05
"ENSMUSG00000019907" "chr10-3325" "chr10" 107602151 107602349 2.68 1.77e-05
"ENSMUSG00000019907" "chr10-2381" "chr10" 107600972 107601156 2.66 5.87e-06
"ENSMUSG00000019913" "chr10-3194" "chr10" 50614093 50614291 3.51 1.46e-06
"ENSMUSG00000019944" "chr10-1717" "chr10" 68648888 68649086 2.29 2.3e-06
"ENSMUSG00000019947" "chr10-1570" "chr10" 67605587 67605785 2 3.19e-05
"ENSMUSG00000019947" "chr10-5376" "chr10" 67638982 67639180 5.27 1.92e-09
"ENSMUSG00000019952" "chr10-1296" "chr10" 98691239 98691423 2.04 1.17e-05
"ENSMUSG00000019960" "chr10-1296" "chr10" 98691239 98691423 2.04 1.17e-05
"ENSMUSG00000019969" "chr12-2505" "chr12" 85061903 85062087 2.61 3.95e-06
"ENSMUSG00000019978" "chr10-1265" "chr10" 25342442 25342640 2.15 7.36e-07
"ENSMUSG00000019989" "chr10-2692" "chr10" 24438392 24438590 2.4 5.58e-05
"ENSMUSG00000019989" "chr10-2911" "chr10" 24474933 24475131 2.36 3.79e-05
"ENSMUSG00000019996" "chr10-2687" "chr10" 19947149 19947347 2.53 3.27e-05
"ENSMUSG00000019996" "chr10-4104" "chr10" 19916243 19916441 3.51 1.46e-06
"ENSMUSG00000019996" "chr10-1567" "chr10" 19946208 19946392 2.09 2.14e-05
"ENSMUSG00000020014" "chr10-1938" "chr10" 92476789 92476973 2.09 8.37e-05
"ENSMUSG00000020019" "chr10-4762" "chr10" 93212712 93212896 4.87 2.1e-06
"ENSMUSG00000020023" "chr10-2437" "chr10" 93959677 93959875 2.4 5.58e-05
"ENSMUSG00000020023" "chr10-3961" "chr10" 94085769 94085967 2.87 8.65e-06
"ENSMUSG00000020023" "chr10-4969" "chr10" 93944190 93944388 3.19 1.76e-05
"ENSMUSG00000020023" "chr10-1339" "chr10" 93871211 93871409 2.62 6.73e-09
"ENSMUSG00000020029" "chr10-5649" "chr10" 95012098 95012296 3.26 6.9e-05
"ENSMUSG00000020032" "chr10-1930" "chr10" 83899972 83900156 2.09 8.37e-05
"ENSMUSG00000020038" "chr10-1449" "chr10" 84645958 84646156 2.31 2.11e-07
"ENSMUSG00000020042" "chr10-2818" "chr10" 85047833 85048031 2.4 5.58e-05
"ENSMUSG00000020044" "chr10-1705" "chr10" 85795767 85795951 2.09 3.36e-05
"ENSMUSG00000020083" "chr10-1496" "chr10" 61565337 61565535 2.49 3.15e-08
"ENSMUSG00000020099" "chr10-3495" "chr10" 60270772 60270970 2.66 6.68e-05
"ENSMUSG00000020111" "chr10-4733" "chr10" 59262917 59263115 5.75 2.16e-08
"ENSMUSG00000020111" "chr10-4509" "chr10" 59321308 59321492 2.74 5.22e-05
"ENSMUSG00000020114" "chr10-1752" "chr10" 118755542 118755740 2.29 2.3e-06
"ENSMUSG00000020121" "chr10-1845" "chr10" 121451365 121451563 2.01 3.54e-05
"ENSMUSG00000020121" "chr10-4862" "chr10" 121325792 121325976 5.22 3.96e-07
"ENSMUSG00000020124" "chr10-5759" "chr10" 122547641 122547839 2.63 9.4e-05
"ENSMUSG00000020133" "chr10-4129" "chr10" 79778530 79778714 2.55 9.69e-05
"ENSMUSG00000020134" "chr11-2996" "chr11" 20910760 20910958 2.24 5.34e-06
"ENSMUSG00000020134" "chr11-7250" "chr11" 20980878 20981076 5.75 2.16e-08
"ENSMUSG00000020135" "chr10-4129" "chr10" 79778530 79778714 2.55 9.69e-05
"ENSMUSG00000020143" "chr11-6022" "chr11" 34317975 34318173 2.66 6.68e-05
"ENSMUSG00000020160" "chr11-1993" "chr11" 18920638 18920836 2.61 2.46e-08
"ENSMUSG00000020169" "chr10-3998" "chr10" 116451052 116451250 2.59 4.69e-05
"ENSMUSG00000020176" "chr11-8043" "chr11" 11868061 11868259 3.64 5.42e-06
"ENSMUSG00000020181" "chr10-5021" "chr10" 109267279 109267477 5.27 1.92e-09
"ENSMUSG00000020182" "chr11-3280" "chr11" 11729639 11729823 2.09 3.36e-05
"ENSMUSG00000020198" "chr10-4348" "chr10" 80199750 80199948 5.27 1.92e-09
"ENSMUSG00000020220" "chr4-4142" "chr4" 144616160 144616358 3.3 9.34e-08
"ENSMUSG00000020220" "chr4-7594" "chr4" 144782551 144782749 4.55 2.48e-07
"ENSMUSG00000020231" "chr10-1725" "chr10" 75785337 75785535 3.43 4.52e-11
"ENSMUSG00000020231" "chr10-4843" "chr10" 75802399 75802597 2.87 4.44e-05
"ENSMUSG00000020250" "chr10-3029" "chr10" 82320682 82320880 2.59 4.69e-05
"ENSMUSG00000020262" "chr10-1892" "chr10" 76898006 76898204 2.4 2.06e-06
"ENSMUSG00000020271" "chr11-8128" "chr11" 32634417 32634615 3.19 1.76e-05
"ENSMUSG00000020277" "chr10-2786" "chr10" 77469586 77469784 2.7 4.68e-06
"ENSMUSG00000020277" "chr10-3253" "chr10" 77470674 77470872 2.87 8.65e-06
"ENSMUSG00000020289" "chr11-6011" "chr11" 32137558 32137756 3.35 5.18e-06
"ENSMUSG00000020289" "chr11-6318" "chr11" 32161893 32162077 18.79 2.77e-17
"ENSMUSG00000020297" "chr11-3300" "chr11" 31918345 31918543 2.09 8.66e-05
"ENSMUSG00000020297" "chr11-5517" "chr11" 31912677 31912875 2.66 6.68e-05
"ENSMUSG00000020297" "chr11-1973" "chr11" 31926862 31927046 2.05 4.76e-06
"ENSMUSG00000020300" "chr11-3885" "chr11" 31775063 31775261 2.55 8.87e-06
"ENSMUSG00000020315" "chr11-3296" "chr11" 30112737 30112935 2.22 2.69e-05
"ENSMUSG00000020333" "chr11-6403" "chr11" 54133197 54133381 2.55 9.69e-05
"ENSMUSG00000020340" "chr11-3485" "chr11" 46015717 46015915 2.16 6.01e-05
"ENSMUSG00000020346" "chr11-4222" "chr11" 49072931 49073115 2.33 4.32e-05
"ENSMUSG00000020376" "chr11-1495" "chr11" 49839670 49839868 2 2.53e-07
"ENSMUSG00000020422" "chr11-2306" "chr11" 8360204 8360402 2.73 2.51e-10
"ENSMUSG00000020431" "chr11-5474" "chr11" 6966208 6966406 2.87 3.34e-05
"ENSMUSG00000020439" "chr11-4677" "chr11" 3473665 3473863 2.68 1.77e-05
"ENSMUSG00000020486" "chr11-7646" "chr11" 87389961 87390159 4.02 3.45e-07
"ENSMUSG00000020520" "chr11-8294" "chr11" 57500782 57500980 3.03 5.69e-05
"ENSMUSG00000020523" "chr11-3970" "chr11" 57319522 57319706 2.49 6.92e-06
"ENSMUSG00000020524" "chr11-6082" "chr11" 56870806 56871004 2.87 3.34e-05
"ENSMUSG00000020524" "chr11-6085" "chr11" 56986347 56986545 3.51 1.46e-06
"ENSMUSG00000020524" "chr11-7401" "chr11" 56832725 56832923 2.87 4.44e-05
"ENSMUSG00000020524" "chr11-7406" "chr11" 56958127 56958325 3.01 1.45e-05
"ENSMUSG00000020528" "chr11-4903" "chr11" 61555922 61556106 2.35 6.73e-05
"ENSMUSG00000020546" "chr11-6883" "chr11" 90313448 90313646 3.51 1.46e-06
"ENSMUSG00000020564" "chr12-1677" "chr12" 33999389 33999587 2.18 1.21e-05
"ENSMUSG00000020585" "chr12-2236" "chr12" 8920698 8920882 2.66 5.87e-06
"ENSMUSG00000020589" "chr12-2646" "chr12" 12291377 12291575 2.4 1.07e-05
"ENSMUSG00000020589" "chr12-2648" "chr12" 12330112 12330310 2.68 1.77e-05
"ENSMUSG00000020598" "chr12-4264" "chr12" 45442975 45443173 2.87 4.44e-05
"ENSMUSG00000020599" "chr11-4065" "chr11" 109181064 109181262 2.28 1.17e-05
"ENSMUSG00000020599" "chr11-2111" "chr11" 109214979 109215163 2.09 5.51e-06
"ENSMUSG00000020601" "chr12-1979" "chr12" 15806885 15807083 2.43 2.99e-06
"ENSMUSG00000020605" "chr12-2644" "chr12" 8439319 8439517 2.59 4.69e-05
"ENSMUSG00000020605" "chr12-2231" "chr12" 8435865 8436049 2.56 1.59e-05
"ENSMUSG00000020611" "chr11-3431" "chr11" 109227655 109227853 2.62 1.75e-07
"ENSMUSG00000020611" "chr11-4065" "chr11" 109181064 109181262 2.28 1.17e-05
"ENSMUSG00000020611" "chr11-2111" "chr11" 109214979 109215163 2.09 5.51e-06
"ENSMUSG00000020612" "chr11-1528" "chr11" 109509871 109510069 2.06 5.94e-09
"ENSMUSG00000020620" "chr11-8796" "chr11" 109824597 109824795 2.87 4.44e-05
"ENSMUSG00000020624" "chr11-4326" "chr11" 112731283 112731481 3.16 7.98e-08
"ENSMUSG00000020627" "chr12-1189" "chr12" 5276053 5276251 2.09 1.13e-05
"ENSMUSG00000020627" "chr12-1663" "chr12" 5150559 5150757 2.4 2.06e-06
"ENSMUSG00000020627" "chr12-3126" "chr12" 5326273 5326471 2.53 3.27e-05
"ENSMUSG00000020627" "chr12-3422" "chr12" 5292880 5293078 4.31 5.89e-09
"ENSMUSG00000020627" "chr12-4151" "chr12" 5191659 5191857 2.87 4.44e-05
"ENSMUSG00000020640" "chr12-2272" "chr12" 4666989 4667187 4.38 9.98e-11
"ENSMUSG00000020640" "chr12-4650" "chr12" 4618201 4618399 2.87 4.44e-05
"ENSMUSG00000020642" "chr12-3156" "chr12" 27018480 27018678 3.09 9.64e-07
"ENSMUSG00000020644" "chr12-2138" "chr12" 25782076 25782274 2.28 1.17e-05
"ENSMUSG00000020647" "chr12-1302" "chr12" 4513841 4514039 2.09 7.11e-07
"ENSMUSG00000020647" "chr12-3114" "chr12" 4343257 4343455 2.59 4.69e-05
"ENSMUSG00000020650" "chr12-1507" "chr12" 32266224 32266422 2.05 1.13e-05
"ENSMUSG00000020651" "chr12-1507" "chr12" 32266224 32266422 2.05 1.13e-05
"ENSMUSG00000020657" "chr12-4643" "chr12" 4058422 4058620 3.35 5.18e-06
"ENSMUSG00000020658" "chr12-1964" "chr12" 3995388 3995586 2.46 4.32e-06
"ENSMUSG00000020658" "chr12-4643" "chr12" 4058422 4058620 3.35 5.18e-06
"ENSMUSG00000020661" "chr12-1183" "chr12" 3811153 3811351 2.08 7.52e-06
"ENSMUSG00000020661" "chr12-1583" "chr12" 3872073 3872271 2.74 8.79e-08
"ENSMUSG00000020661" "chr12-4139" "chr12" 3862425 3862623 3.15 4.53e-06
"ENSMUSG00000020661" "chr12-4641" "chr12" 3909590 3909788 3.35 5.18e-06
"ENSMUSG00000020674" "chr12-4530" "chr12" 30669765 30669949 3.34 4.22e-05
"ENSMUSG00000020684" "chr11-8550" "chr11" 83230692 83230890 4.22 8.11e-08
"ENSMUSG00000020704" "chr11-7602" "chr11" 80771160 80771358 4.15 2.48e-08
"ENSMUSG00000020704" "chr11-3205" "chr11" 81402806 81403004 2.07 3.82e-05
"ENSMUSG00000020704" "chr11-8532" "chr11" 81270875 81271073 3.51 1.46e-06
"ENSMUSG00000020716" "chr11-2257" "chr11" 79273966 79274164 2.81 8.27e-09
"ENSMUSG00000020723" "chr11-5378" "chr11" 107616897 107617095 2.4 5.58e-05
"ENSMUSG00000020723" "chr11-4951" "chr11" 107661074 107661272 2.99 1.14e-05
"ENSMUSG00000020728" "chr11-2050" "chr11" 108286056 108286254 2.01 9.25e-07
"ENSMUSG00000020732" "chr11-7062" "chr11" 114931812 114932010 3.56 3.89e-07
"ENSMUSG00000020739" "chr11-5404" "chr11" 115440635 115440833 2.66 6.68e-05
"ENSMUSG00000020777" "chr11-7078" "chr11" 116045574 116045772 3.01 1.45e-05
"ENSMUSG00000020783" "chr11-2323" "chr11" 72860858 72861056 2.45 1.61e-07
"ENSMUSG00000020785" "chr11-2323" "chr11" 72860858 72861056 2.45 1.61e-07
"ENSMUSG00000020790" "chr11-7530" "chr11" 72565082 72565280 2.87 4.44e-05
"ENSMUSG00000020792" "chr11-6163" "chr11" 116158243 116158427 2.98 2.48e-05
"ENSMUSG00000020801" "chr11-3523" "chr11" 72048139 72048337 2.42 5.78e-07
"ENSMUSG00000020802" "chr11-7899" "chr11" 116427188 116427386 3.19 1.76e-05
"ENSMUSG00000020805" "chr11-3523" "chr11" 72048139 72048337 2.42 5.78e-07
"ENSMUSG00000020805" "chr11-3346" "chr11" 72080361 72080559 2.22 2.69e-05
"ENSMUSG00000020811" "chr11-2413" "chr11" 71563441 71563639 2.1 7.93e-06
"ENSMUSG00000020811" "chr11-3720" "chr11" 71593351 71593549 2.33 2.57e-05
"ENSMUSG00000020811" "chr11-3719" "chr11" 71575502 71575700 2.14 4e-05
"ENSMUSG00000020811" "chr11-3960" "chr11" 71587983 71588181 2.46 4.32e-06
"ENSMUSG00000020827" "chr11-3953" "chr11" 70392130 70392328 2.43 1.56e-05
"ENSMUSG00000020827" "chr11-5199" "chr11" 70412598 70412796 2.66 6.68e-05
"ENSMUSG00000020841" "chr11-3056" "chr11" 76655556 76655754 2.65 1.28e-08
"ENSMUSG00000020844" "chr11-4017" "chr11" 76079683 76079867 2.09 8.37e-05
"ENSMUSG00000020847" "chr11-7550" "chr11" 75736004 75736202 3.83 1.99e-05
"ENSMUSG00000020848" "chr11-3017" "chr11" 75621261 75621445 2.04 4.55e-05
"ENSMUSG00000020849" "chr11-6769" "chr11" 75573461 75573659 9.1 6.19e-12
"ENSMUSG00000020849" "chr11-6164" "chr11" 75565604 75565802 3.67 3.91e-07
"ENSMUSG00000020859" "chr11-7675" "chr11" 93894246 93894444 3.64 5.42e-06
"ENSMUSG00000020866" "chr11-6291" "chr11" 94297684 94297882 6.47 1.57e-12
"ENSMUSG00000020866" "chr11-7681" "chr11" 94271582 94271780 2.66 6.68e-05
"ENSMUSG00000020866" "chr11-8634" "chr11" 94315780 94315978 3.26 6.9e-05
"ENSMUSG00000020899" "chr11-3037" "chr11" 68821665 68821863 2.35 4.54e-07
"ENSMUSG00000020900" "chr11-8384" "chr11" 68618001 68618199 10.54 6.11e-15
"ENSMUSG00000020919" "chr11-5788" "chr11" 100685300 100685498 2.63 9.4e-05
"ENSMUSG00000020941" "chr11-3797" "chr11" 103173314 103173512 2.24 4.02e-05
"ENSMUSG00000020941" "chr11-6959" "chr11" 103109132 103109330 2.75 3.34e-05
"ENSMUSG00000020950" "chr12-2323" "chr12" 50484420 50484618 3.83 2.1e-09
"ENSMUSG00000020953" "chr12-2695" "chr12" 52694136 52694334 2.24 4.02e-05
"ENSMUSG00000020961" "chr12-4980" "chr12" 92989090 92989288 3.45 1.99e-05
"ENSMUSG00000020961" "chr12-1360" "chr12" 92922904 92923088 2.09 3.36e-05
"ENSMUSG00000020961" "chr12-3739" "chr12" 92911175 92911359 3.28 2.32e-06
"ENSMUSG00000020990" "chr12-670" "chr12" 70890230 70890428 2.21 4.15e-10
"ENSMUSG00000020990" "chr12-3553" "chr12" 70888957 70889155 2.59 4.69e-05
"ENSMUSG00000020992" "chr12-670" "chr12" 70890230 70890428 2.21 4.15e-10
"ENSMUSG00000020992" "chr12-3553" "chr12" 70888957 70889155 2.59 4.69e-05
"ENSMUSG00000021010" "chr12-4304" "chr12" 54397466 54397664 4.02 3.45e-07
"ENSMUSG00000021010" "chr12-3862" "chr12" 54855624 54855822 2.63 9.4e-05
"ENSMUSG00000021010" "chr12-3604" "chr12" 54947015 54947199 2.83 7.55e-05
"ENSMUSG00000021044" "chr12-3348" "chr12" 89664443 89664627 4.38 4.02e-08
"ENSMUSG00000021048" "chr12-4913" "chr12" 77368100 77368298 3.19 1.76e-05
"ENSMUSG00000021051" "chr12-2039" "chr12" 76524850 76525048 2.14 4e-05
"ENSMUSG00000021055" "chr12-5482" "chr12" 77296112 77296310 3.26 6.9e-05
"ENSMUSG00000021056" "chr12-5482" "chr12" 77296112 77296310 3.26 6.9e-05
"ENSMUSG00000021065" "chr12-5496" "chr12" 78503362 78503560 3.64 5.42e-06
"ENSMUSG00000021070" "chr12-2589" "chr12" 106716259 106716457 2.4 5.58e-05
"ENSMUSG00000021071" "chr12-1607" "chr12" 71385282 71385480 2.12 1.78e-05
"ENSMUSG00000021071" "chr12-2707" "chr12" 71419329 71419527 2.68 1.77e-05
"ENSMUSG00000021071" "chr12-3886" "chr12" 71382024 71382222 3.15 4.53e-06
"ENSMUSG00000021078" "chr12-4879" "chr12" 72212534 72212732 2.63 9.4e-05
"ENSMUSG00000021079" "chr12-4879" "chr12" 72212534 72212732 2.63 9.4e-05
"ENSMUSG00000021087" "chr12-2721" "chr12" 73402334 73402532 3.3 9.34e-08
"ENSMUSG00000021087" "chr12-2976" "chr12" 73367477 73367675 2.78 6.42e-06
"ENSMUSG00000021087" "chr12-2946" "chr12" 73367898 73368082 2.35 6.73e-05
"ENSMUSG00000021101" "chr12-1409" "chr12" 106135795 106135993 2.05 1.13e-05
"ENSMUSG00000021102" "chr12-4285" "chr12" 106349256 106349440 2.51 6.36e-05
"ENSMUSG00000021108" "chr12-4900" "chr12" 74968080 74968278 4.22 8.11e-08
"ENSMUSG00000021109" "chr12-4900" "chr12" 74968080 74968278 4.22 8.11e-08
"ENSMUSG00000021111" "chr12-4292" "chr12" 107073778 107073962 2.98 2.48e-05
"ENSMUSG00000021127" "chr12-2742" "chr12" 81192369 81192567 2.61 1.26e-05
"ENSMUSG00000021130" "chr12-2524" "chr12" 81645411 81645609 2.26 5.99e-05
"ENSMUSG00000021130" "chr12-3944" "chr12" 81701294 81701492 2.87 3.34e-05
"ENSMUSG00000021140" "chr12-2749" "chr12" 83037168 83037366 2.28 8.94e-05
"ENSMUSG00000021144" "chr12-5758" "chr12" 114373275 114373473 3.03 5.69e-05
"ENSMUSG00000021171" "chr12-4099" "chr12" 117532165 117532363 2.63 9.4e-05
"ENSMUSG00000021175" "chr12-4621" "chr12" 119058927 119059125 4.22 8.11e-08
"ENSMUSG00000021176" "chr12-5627" "chr12" 100953904 100954102 3.03 5.69e-05
"ENSMUSG00000021177" "chr12-3760" "chr12" 101197982 101198166 2.83 7.55e-05
"ENSMUSG00000021182" "chr12-2576" "chr12" 102194503 102194701 2.43 1.56e-05
