"ensembl_gene_id" "peak" "chr" "start" "end" "fc" "p"
"ENSMUSG00000019775" "chr10-3914" "chr10" 4496376 4496552 3.52 5.02e-09
"ENSMUSG00000019785" "chr10-3971" "chr10" 33341754 33341930 2.86 1.54e-06
"ENSMUSG00000019794" "chr10-2816" "chr10" 7457547 7457719 2.34 3.79e-05
"ENSMUSG00000019797" "chr10-2256" "chr10" 43298592 43298768 2.58 5.21e-08
"ENSMUSG00000019804" "chr10-6205" "chr10" 42243037 42243213 3.19 8.21e-07
"ENSMUSG00000019834" "chr10-4891" "chr10" 40206568 40206740 2.94 1.14e-05
"ENSMUSG00000019838" "chr10-5484" "chr10" 39757080 39757256 2.61 4.96e-05
"ENSMUSG00000019843" "chr10-3980" "chr10" 39097918 39098094 2.65 1.26e-05
"ENSMUSG00000019843" "chr10-3960" "chr10" 39193524 39193696 3.06 3.73e-06
"ENSMUSG00000019846" "chr10-3674" "chr10" 38704263 38704439 3.29 6.15e-08
"ENSMUSG00000019872" "chr10-2178" "chr10" 57542295 57542467 2.01 5.32e-05
"ENSMUSG00000019873" "chr10-2746" "chr10" 66588638 66588814 2.59 1.58e-06
"ENSMUSG00000019873" "chr10-4482" "chr10" 66482088 66482264 2.45 8.91e-05
"ENSMUSG00000019888" "chr10-3070" "chr10" 101145893 101146069 2.18 6.27e-05
"ENSMUSG00000019889" "chr10-2377" "chr10" 27854616 27854792 2.25 2.73e-05
"ENSMUSG00000019913" "chr10-3709" "chr10" 50613999 50614175 3.06 1.65e-07
"ENSMUSG00000019913" "chr10-4423" "chr10" 50615802 50615978 2.81 2.48e-05
"ENSMUSG00000019920" "chr10-4441" "chr10" 57856051 57856227 2.41 5.96e-05
"ENSMUSG00000019920" "chr10-4951" "chr10" 57835349 57835521 3.16 3.05e-07
"ENSMUSG00000019920" "chr10-5549" "chr10" 57789122 57789298 2.45 8.91e-05
"ENSMUSG00000019947" "chr10-2568" "chr10" 67616432 67616608 2.7 1.49e-07
"ENSMUSG00000019966" "chr10-5874" "chr10" 99573743 99573919 3.57 1.06e-06
"ENSMUSG00000019966" "chr10-2253" "chr10" 99528807 99528979 2.07 5.75e-05
"ENSMUSG00000019969" "chr12-4641" "chr12" 85044013 85044185 3.18 1.17e-06
"ENSMUSG00000019970" "chr10-3150" "chr10" 21717068 21717244 2.36 3.19e-06
"ENSMUSG00000019986" "chr10-6096" "chr10" 20714898 20715074 4.42 8.89e-10
"ENSMUSG00000019996" "chr10-3927" "chr10" 19874691 19874863 4.9 8.07e-10
"ENSMUSG00000020023" "chr10-4207" "chr10" 94010995 94011171 2.33 1.75e-05
"ENSMUSG00000020023" "chr10-3819" "chr10" 94033313 94033485 3.05 9.64e-07
"ENSMUSG00000020038" "chr10-2621" "chr10" 84677889 84678065 2.14 7.44e-06
"ENSMUSG00000020044" "chr10-3047" "chr10" 85792056 85792232 2.21 7.73e-06
"ENSMUSG00000020067" "chr10-4477" "chr10" 62640238 62640414 2.26 4.17e-05
"ENSMUSG00000020068" "chr10-2273" "chr10" 62491718 62491894 2.2 5.07e-06
"ENSMUSG00000020074" "chr10-4452" "chr10" 62203164 62203336 2.65 1.77e-05
"ENSMUSG00000020077" "chr10-2148" "chr10" 61970751 61970927 2 1.3e-05
"ENSMUSG00000020092" "chr10-6335" "chr10" 60849488 60849660 3.27 1.76e-05
"ENSMUSG00000020099" "chr10-2685" "chr10" 60270130 60270302 2.68 6.49e-08
"ENSMUSG00000020100" "chr10-3371" "chr10" 60214350 60214522 2.61 3.37e-06
"ENSMUSG00000020121" "chr10-1657" "chr10" 121382922 121383098 2.01 1.55e-06
"ENSMUSG00000020121" "chr10-3859" "chr10" 121395793 121395965 2.78 4.45e-07
"ENSMUSG00000020121" "chr10-5266" "chr10" 121251755 121251927 2.49 3.27e-05
"ENSMUSG00000020128" "chr11-6118" "chr11" 21142445 21142617 2.53 8.87e-06
"ENSMUSG00000020143" "chr11-6749" "chr11" 34584540 34584712 3.5 3.89e-07
"ENSMUSG00000020166" "chr10-4698" "chr10" 115972255 115972427 2.37 5.58e-05
"ENSMUSG00000020170" "chr10-2650" "chr10" 116587034 116587210 2.19 3.33e-06
"ENSMUSG00000020173" "chr11-3179" "chr11" 12432329 12432505 2.04 1.47e-05
"ENSMUSG00000020173" "chr11-7126" "chr11" 12129481 12129657 3.44 6.98e-08
"ENSMUSG00000020176" "chr11-8653" "chr11" 11868147 11868323 2.41 5.96e-05
"ENSMUSG00000020176" "chr11-5161" "chr11" 11848401 11848573 2.29 1.74e-05
"ENSMUSG00000020181" "chr10-5267" "chr10" 109358058 109358234 2.61 4.96e-05
"ENSMUSG00000020181" "chr10-5233" "chr10" 109129319 109129491 2.61 6.68e-05
"ENSMUSG00000020182" "chr11-7312" "chr11" 11781577 11781749 2.61 6.68e-05
"ENSMUSG00000020196" "chr10-2775" "chr10" 75139266 75139442 2.52 1.36e-07
"ENSMUSG00000020196" "chr10-5053" "chr10" 75126736 75126908 2.41 8.21e-05
"ENSMUSG00000020196" "chr10-6459" "chr10" 75131606 75131778 2.69 9.4e-05
"ENSMUSG00000020198" "chr10-2790" "chr10" 80205435 80205611 2.46 3.49e-07
"ENSMUSG00000020205" "chr10-3585" "chr10" 110942593 110942769 2.88 3.88e-07
"ENSMUSG00000020220" "chr4-4241" "chr4" 144520640 144520816 2.33 1.75e-05
"ENSMUSG00000020220" "chr4-4243" "chr4" 144640397 144640573 2.41 7.14e-06
"ENSMUSG00000020220" "chr4-9230" "chr4" 144577542 144577718 3.06 4.41e-05
"ENSMUSG00000020231" "chr10-2058" "chr10" 75795650 75795826 2.27 2.75e-07
"ENSMUSG00000020231" "chr10-1853" "chr10" 75785385 75785557 2.4 4e-07
"ENSMUSG00000020241" "chr10-5064" "chr10" 76157633 76157805 3.22 4.53e-06
"ENSMUSG00000020262" "chr10-5069" "chr10" 76767710 76767886 2.45 8.91e-05
"ENSMUSG00000020263" "chr10-2187" "chr10" 83109945 83110121 2.46 3.49e-07
"ENSMUSG00000020271" "chr11-4866" "chr11" 32576044 32576220 2.77 5.32e-08
"ENSMUSG00000020277" "chr10-1501" "chr10" 77481737 77481913 2 1.99e-05
"ENSMUSG00000020284" "chr10-3435" "chr10" 77449210 77449382 2.16 9.03e-05
"ENSMUSG00000020297" "chr11-6613" "chr11" 31952153 31952329 2.28 6.35e-05
"ENSMUSG00000020303" "chr11-5227" "chr11" 31268713 31268889 2.23 1.79e-05
"ENSMUSG00000020315" "chr11-4275" "chr11" 30105015 30105191 2.52 7.5e-07
"ENSMUSG00000020315" "chr11-9661" "chr11" 30051461 30051637 3.23 1.34e-05
"ENSMUSG00000020315" "chr11-8709" "chr11" 30134090 30134266 2.55 3.41e-05
"ENSMUSG00000020315" "chr11-5193" "chr11" 30077470 30077642 2.49 6.21e-06
"ENSMUSG00000020315" "chr11-6714" "chr11" 30003318 30003490 2.94 2.94e-06
"ENSMUSG00000020333" "chr11-4519" "chr11" 54129246 54129418 2.06 2.54e-05
"ENSMUSG00000020333" "chr11-6791" "chr11" 54133269 54133441 2.24 5.99e-05
"ENSMUSG00000020340" "chr11-2242" "chr11" 46048685 46048861 2.88 2.59e-13
"ENSMUSG00000020340" "chr11-8792" "chr11" 46105010 46105186 2.81 2.48e-05
"ENSMUSG00000020354" "chr11-9125" "chr11" 47454244 47454416 3.27 1.76e-05
"ENSMUSG00000020376" "chr11-4510" "chr11" 49925904 49926076 2.29 1.74e-05
"ENSMUSG00000020396" "chr11-8942" "chr11" 4859442 4859614 2.94 4.44e-05
"ENSMUSG00000020422" "chr11-6033" "chr11" 8457313 8457489 2.19 9.63e-05
"ENSMUSG00000020436" "chr11-6116" "chr11" 41751318 41751494 2.64 2.26e-06
"ENSMUSG00000020451" "chr11-5185" "chr11" 3307757 3307933 2.72 8.17e-07
"ENSMUSG00000020451" "chr11-6647" "chr11" 3298123 3298295 2.16 9.03e-05
"ENSMUSG00000020453" "chr11-4008" "chr11" 3187033 3187209 3.06 2.64e-09
"ENSMUSG00000020457" "chr11-4008" "chr11" 3187033 3187209 3.06 2.64e-09
"ENSMUSG00000020520" "chr11-8024" "chr11" 57589277 57589453 2.45 8.91e-05
"ENSMUSG00000020523" "chr11-3330" "chr11" 57288547 57288723 2.7 7.13e-09
"ENSMUSG00000020524" "chr11-3827" "chr11" 56831788 56831964 2.1 3.83e-05
"ENSMUSG00000020524" "chr11-7286" "chr11" 56813061 56813237 3.7 5.16e-09
"ENSMUSG00000020524" "chr11-5726" "chr11" 56903551 56903723 2.24 5.99e-05
"ENSMUSG00000020524" "chr11-6225" "chr11" 56814730 56814902 2.72 2.45e-05
"ENSMUSG00000020524" "chr11-11670" "chr11" 56975500 56975672 2.94 2.94e-06
"ENSMUSG00000020524" "chr11-10273" "chr11" 56848134 56848306 3.1 5.69e-05
"ENSMUSG00000020532" "chr11-7476" "chr11" 84028268 84028444 3.06 1.08e-05
"ENSMUSG00000020536" "chr11-3976" "chr11" 60515532 60515704 2.06 2.54e-05
"ENSMUSG00000020538" "chr11-6827" "chr11" 60019335 60019507 2.45 2.26e-05
"ENSMUSG00000020546" "chr11-5423" "chr11" 90412330 90412502 2.94 1.38e-08
"ENSMUSG00000020546" "chr11-10726" "chr11" 90407095 90407267 3.1 5.69e-05
"ENSMUSG00000020593" "chr12-7084" "chr12" 16514610 16514782 4.65 2.48e-07
"ENSMUSG00000020598" "chr12-1580" "chr12" 45473143 45473315 3 6.77e-11
"ENSMUSG00000020600" "chr12-5446" "chr12" 8552741 8552913 3.59 1.46e-06
"ENSMUSG00000020607" "chr12-1599" "chr12" 14155801 14155977 2.38 9.11e-09
"ENSMUSG00000020627" "chr12-3975" "chr12" 5203976 5204152 2.45 8.91e-05
"ENSMUSG00000020627" "chr12-2169" "chr12" 5130668 5130840 2.39 2.06e-06
"ENSMUSG00000020638" "chr12-5494" "chr12" 27152988 27153164 3.35 9.69e-07
"ENSMUSG00000020640" "chr12-5418" "chr12" 4680273 4680445 2.94 1.14e-05
"ENSMUSG00000020641" "chr12-5494" "chr12" 27152988 27153164 3.35 9.69e-07
"ENSMUSG00000020647" "chr12-3938" "chr12" 4430083 4430255 2.53 8.87e-06
"ENSMUSG00000020647" "chr12-5416" "chr12" 4508427 4508599 3.43 1.04e-07
"ENSMUSG00000020656" "chr12-2647" "chr12" 25277880 25278056 2.04 8.21e-05
"ENSMUSG00000020660" "chr12-2338" "chr12" 3928637 3928809 2.26 8.94e-05
"ENSMUSG00000020661" "chr12-2338" "chr12" 3928637 3928809 2.26 8.94e-05
"ENSMUSG00000020668" "chr12-2333" "chr12" 3395733 3395905 2.35 7.3e-06
"ENSMUSG00000020672" "chr12-6300" "chr12" 30893569 30893741 4.25 5.89e-09
"ENSMUSG00000020689" "chr11-6520" "chr11" 104508199 104508371 2.13 4e-05
"ENSMUSG00000020694" "chr11-12370" "chr11" 105065370 105065542 2.82 3.34e-05
"ENSMUSG00000020716" "chr11-6281" "chr11" 79193787 79193963 4.81 5.97e-13
"ENSMUSG00000020717" "chr11-3584" "chr11" 106603193 106603369 2.45 4.35e-08
"ENSMUSG00000020721" "chr11-9710" "chr11" 107544203 107544375 2.72 2.45e-05
"ENSMUSG00000020728" "chr11-2825" "chr11" 108752734 108752906 2.23 1.1e-06
"ENSMUSG00000020783" "chr11-8434" "chr11" 72901637 72901809 3.18 1.17e-06
"ENSMUSG00000020788" "chr11-5805" "chr11" 72742532 72742704 2.67 4.68e-06
"ENSMUSG00000020788" "chr11-10463" "chr11" 72758403 72758575 2.94 4.44e-05
"ENSMUSG00000020790" "chr11-8123" "chr11" 72550000 72550176 2.41 5.96e-05
"ENSMUSG00000020790" "chr11-8429" "chr11" 72525840 72526012 4.51 1.82e-08
"ENSMUSG00000020802" "chr11-2883" "chr11" 116415725 116415901 2.08 2.95e-06
"ENSMUSG00000020811" "chr11-4272" "chr11" 71581993 71582165 2.06 3.82e-05
"ENSMUSG00000020812" "chr11-6487" "chr11" 116530020 116530196 2.43 1.06e-05
"ENSMUSG00000020814" "chr11-8499" "chr11" 116688003 116688179 2.45 8.91e-05
"ENSMUSG00000020817" "chr11-9288" "chr11" 70644419 70644591 3.5 3.89e-07
"ENSMUSG00000020844" "chr11-4979" "chr11" 76176891 76177067 2.52 7.5e-07
"ENSMUSG00000020847" "chr11-4634" "chr11" 75708931 75709107 2.42 1.3e-06
"ENSMUSG00000020847" "chr11-6796" "chr11" 75722136 75722312 4.93 8.02e-12
"ENSMUSG00000020859" "chr11-10269" "chr11" 93912302 93912478 2.55 3.41e-05
"ENSMUSG00000020866" "chr11-3248" "chr11" 94326327 94326503 2.28 5.07e-06
"ENSMUSG00000020866" "chr11-4144" "chr11" 94307340 94307516 2.15 1.74e-05
"ENSMUSG00000020866" "chr11-6883" "chr11" 94313051 94313227 3.19 8.21e-07
"ENSMUSG00000020873" "chr11-6363" "chr11" 95263535 95263711 5.72 6.19e-13
"ENSMUSG00000020889" "chr11-2350" "chr11" 98650634 98650806 2.12 1.59e-06
"ENSMUSG00000020902" "chr11-4340" "chr11" 68154651 68154827 2.1 3.83e-05
"ENSMUSG00000020905" "chr11-4339" "chr11" 67633281 67633457 2.31 1.16e-05
"ENSMUSG00000020926" "chr11-9640" "chr11" 102615899 102616071 3.31 3.55e-07
"ENSMUSG00000020935" "chr11-8680" "chr11" 102860695 102860867 2.94 1.14e-05
"ENSMUSG00000020941" "chr11-8686" "chr11" 103130760 103130932 2.82 3.34e-05
"ENSMUSG00000020950" "chr12-2605" "chr12" 50478859 50479031 2.29 1.74e-05
"ENSMUSG00000020962" "chr12-5871" "chr12" 92819364 92819536 3.59 1.46e-06
"ENSMUSG00000020963" "chr12-2457" "chr12" 92752146 92752318 2.61 1.75e-07
"ENSMUSG00000021010" "chr12-5065" "chr12" 54900695 54900867 4.12 3.45e-07
"ENSMUSG00000021032" "chr12-2536" "chr12" 88433565 88433741 2.04 3.47e-05
"ENSMUSG00000021047" "chr12-6370" "chr12" 47848708 47848880 2.69 9.4e-05
"ENSMUSG00000021051" "chr12-3157" "chr12" 76524973 76525149 2.23 1.79e-05
"ENSMUSG00000021051" "chr12-3732" "chr12" 76670573 76670745 3.05 9.64e-07
"ENSMUSG00000021055" "chr12-1156" "chr12" 77278004 77278180 2.43 2.95e-08
"ENSMUSG00000021061" "chr12-2845" "chr12" 77750864 77751036 2.22 4.02e-05
"ENSMUSG00000021065" "chr12-3739" "chr12" 78549445 78549617 3.05 9.64e-07
"ENSMUSG00000021069" "chr12-5628" "chr12" 71317006 71317182 3.88 1.05e-06
"ENSMUSG00000021070" "chr12-4748" "chr12" 106743985 106744157 2.72 2.45e-05
"ENSMUSG00000021071" "chr12-5073" "chr12" 71381394 71381570 2.28 6.35e-05
"ENSMUSG00000021086" "chr12-5095" "chr12" 73302339 73302515 2.86 1.54e-06
"ENSMUSG00000021087" "chr12-5095" "chr12" 73302339 73302515 2.86 1.54e-06
"ENSMUSG00000021102" "chr12-3874" "chr12" 106348605 106348781 2.78 1.13e-06
"ENSMUSG00000021115" "chr12-1420" "chr12" 107412133 107412309 2.13 1.37e-06
"ENSMUSG00000021140" "chr12-2936" "chr12" 82907748 82907924 2.42 1.3e-06
"ENSMUSG00000021143" "chr12-4814" "chr12" 114265317 114265493 2.78 1.13e-06
"ENSMUSG00000021143" "chr12-3900" "chr12" 114304730 114304902 4.76 1.02e-12
"ENSMUSG00000021149" "chr13-1436" "chr13" 8961846 8962022 2.04 9.58e-06
"ENSMUSG00000021180" "chr12-6758" "chr12" 101960231 101960403 22.54 3.42e-22
"ENSMUSG00000021189" "chr12-6766" "chr12" 103174423 103174595 3.08 1.45e-05
"ENSMUSG00000021190" "chr12-2687" "chr12" 103660261 103660433 2.35 7.3e-06
"ENSMUSG00000021198" "chr12-4253" "chr12" 104293827 104294003 3.5 2.73e-07
"ENSMUSG00000021198" "chr12-5863" "chr12" 104403013 104403189 2.86 1.54e-06
"ENSMUSG00000021200" "chr12-3248" "chr12" 104574186 104574362 2.25 2.73e-05
"ENSMUSG00000021219" "chr12-2940" "chr12" 84047380 84047556 2.55 6.06e-06
"ENSMUSG00000021243" "chr12-933" "chr12" 86336781 86336957 2.01 6.65e-07
"ENSMUSG00000021244" "chr12-933" "chr12" 86336781 86336957 2.01 6.65e-07
"ENSMUSG00000021248" "chr12-4649" "chr12" 86695897 86696069 3.06 3.73e-06
"ENSMUSG00000021250" "chr12-4183" "chr12" 86862897 86863073 2.19 9.63e-05
"ENSMUSG00000021262" "chr12-3885" "chr12" 109889020 109889196 3.7 5.16e-09
"ENSMUSG00000021287" "chr12-1990" "chr12" 113033139 113033315 2.04 3.47e-05
"ENSMUSG00000021288" "chr12-1990" "chr12" 113033139 113033315 2.04 3.47e-05
"ENSMUSG00000021311" "chr13-3373" "chr13" 12335936 12336112 3.32 2.44e-07
"ENSMUSG00000021314" "chr13-2789" "chr13" 19049012 19049184 2.94 2e-07
"ENSMUSG00000021322" "chr13-3779" "chr13" 21073978 21074150 3.16 3.05e-07
"ENSMUSG00000021338" "chr13-3784" "chr13" 24248032 24248208 2.55 3.41e-05
"ENSMUSG00000021338" "chr13-2822" "chr13" 24363739 24363915 2.26 4.17e-05
"ENSMUSG00000021357" "chr13-4314" "chr13" 30949231 30949403 2.83 8.65e-06
"ENSMUSG00000021371" "chr13-1276" "chr13" 43660683 43660859 2.38 5.86e-07
"ENSMUSG00000021375" "chr13-2605" "chr13" 46935354 46935526 2.16 9.03e-05
"ENSMUSG00000021400" "chr13-2245" "chr13" 32919535 32919711 2.26 4.17e-05
"ENSMUSG00000021400" "chr13-4319" "chr13" 32916268 32916440 3.36 1.35e-06
"ENSMUSG00000021411" "chr13-4332" "chr13" 34697785 34697957 2.69 9.4e-05
"ENSMUSG00000021423" "chr13-4859" "chr13" 37439644 37439820 5.78 1.62e-08
"ENSMUSG00000021427" "chr13-2255" "chr13" 38078114 38078290 2.67 5.81e-07
"ENSMUSG00000021448" "chr13-3197" "chr13" 51583770 51583946 2.41 5.96e-05
"ENSMUSG00000021458" "chr13-2500" "chr13" 63081807 63081983 2.1 9.07e-05
"ENSMUSG00000021458" "chr13-2945" "chr13" 63251999 63252175 2.28 6.35e-05
"ENSMUSG00000021458" "chr13-2947" "chr13" 63220059 63220231 3.76 3.91e-07
"ENSMUSG00000021458" "chr13-5136" "chr13" 63275821 63275993 2.61 6.68e-05
"ENSMUSG00000021460" "chr13-2632" "chr13" 52961903 52962075 2.37 5.58e-05
"ENSMUSG00000021464" "chr13-3946" "chr13" 53296640 53296812 2.61 6.68e-05
"ENSMUSG00000021490" "chr13-2426" "chr13" 55507028 55507200 2.24 5.99e-05
"ENSMUSG00000021508" "chr13-1060" "chr13" 56413679 56413855 2.24 5.31e-08
"ENSMUSG00000021519" "chr13-3997" "chr13" 67026126 67026302 4.76 3.99e-11
"ENSMUSG00000021534" "chr13-2236" "chr13" 68744425 68744597 2.22 4.02e-05
"ENSMUSG00000021536" "chr13-3606" "chr13" 69209469 69209641 2.61 6.68e-05
"ENSMUSG00000021536" "chr13-4043" "chr13" 68888016 68888188 2.94 4.44e-05
"ENSMUSG00000021539" "chr13-4449" "chr13" 56674052 56674228 2.68 7.12e-05
"ENSMUSG00000021541" "chr13-2301" "chr13" 56992046 56992222 3.44 6.98e-08
"ENSMUSG00000021546" "chr13-5061" "chr13" 58555307 58555483 2.61 4.96e-05
"ENSMUSG00000021553" "chr13-5061" "chr13" 58555307 58555483 2.61 4.96e-05
"ENSMUSG00000021556" "chr13-3973" "chr13" 59771317 59771493 2.28 6.35e-05
"ENSMUSG00000021559" "chr13-4018" "chr13" 60754810 60754982 2.72 2.45e-05
"ENSMUSG00000021559" "chr13-4017" "chr13" 60721269 60721441 2.94 4.44e-05
"ENSMUSG00000021613" "chr13-2718" "chr13" 89722978 89723154 2.6 8.78e-06
"ENSMUSG00000021619" "chr13-5215" "chr13" 91112441 91112613 3.59 1.46e-06
"ENSMUSG00000021624" "chr13-4665" "chr13" 103473183 103473359 3.74 2.8e-07
"ENSMUSG00000021624" "chr13-5326" "chr13" 103454504 103454676 3.27 1.76e-05
"ENSMUSG00000021643" "chr13-2371" "chr13" 100874277 100874453 2.04 5.33e-05
"ENSMUSG00000021662" "chr13-4130" "chr13" 98957058 98957230 3.06 3.73e-06
"ENSMUSG00000021665" "chr13-3649" "chr13" 97947176 97947352 2.83 6.17e-06
"ENSMUSG00000021666" "chr13-3649" "chr13" 97947176 97947352 2.83 6.17e-06
"ENSMUSG00000021676" "chr13-4641" "chr13" 96575622 96575794 3.92 1.01e-07
"ENSMUSG00000021686" "chr13-2729" "chr13" 95335605 95335781 2.18 6.27e-05
"ENSMUSG00000021686" "chr13-3658" "chr13" 95334407 95334579 2.58 1.26e-05
"ENSMUSG00000021686" "chr13-3659" "chr13" 95346475 95346647 2.74 6.42e-06
"ENSMUSG00000021696" "chr13-1411" "chr13" 109088040 109088212 2.12 1.59e-06
"ENSMUSG00000021699" "chr13-3714" "chr13" 109341507 109341683 3.06 6.61e-07
"ENSMUSG00000021700" "chr13-3048" "chr13" 111008996 111009172 2.69 3.21e-06
"ENSMUSG00000021700" "chr13-3362" "chr13" 111029267 111029439 2.14 6.01e-05
"ENSMUSG00000021703" "chr13-2708" "chr13" 93443755 93443927 2.53 8.87e-06
"ENSMUSG00000021703" "chr13-6085" "chr13" 93424784 93424956 5.88 2.16e-08
"ENSMUSG00000021707" "chr13-2532" "chr13" 93169276 93169452 2.1 5.89e-05
"ENSMUSG00000021709" "chr13-4173" "chr13" 104741669 104741841 3.22 4.53e-06
"ENSMUSG00000021710" "chr13-4173" "chr13" 104741669 104741841 3.22 4.53e-06
"ENSMUSG00000021725" "chr13-3058" "chr13" 117737118 117737290 2.58 1.26e-05
"ENSMUSG00000021738" "chr14-3947" "chr14" 14864031 14864207 2.68 7.12e-05
"ENSMUSG00000021738" "chr14-1669" "chr14" 14930687 14930859 2.79 1.18e-07
"ENSMUSG00000021745" "chr14-3557" "chr14" 12976079 12976255 2.69 3.21e-06
"ENSMUSG00000021745" "chr14-4456" "chr14" 12942064 12942236 2.61 6.68e-05
"ENSMUSG00000021749" "chr14-4924" "chr14" 9157755 9157931 2.72 1.78e-05
"ENSMUSG00000021750" "chr14-4924" "chr14" 9157755 9157931 2.72 1.78e-05
"ENSMUSG00000021756" "chr13-5344" "chr13" 113187381 113187557 2.92 3.37e-05
"ENSMUSG00000021763" "chr13-6285" "chr13" 114032504 114032676 3.33 6.9e-05
"ENSMUSG00000021771" "chr14-2447" "chr14" 22644708 22644880 2.67 4.68e-06
"ENSMUSG00000021782" "chr14-3999" "chr14" 25023127 25023303 2.19 9.63e-05
"ENSMUSG00000021798" "chr14-4137" "chr14" 35378108 35378280 2.37 5.58e-05
"ENSMUSG00000021816" "chr14-3968" "chr14" 21327855 21328031 2.83 6.17e-06
"ENSMUSG00000021820" "chr14-1630" "chr14" 21608078 21608254 2.36 3.93e-07
"ENSMUSG00000021838" "chr14-2049" "chr14" 47592389 47592565 2.67 5.81e-07
"ENSMUSG00000021838" "chr14-1511" "chr14" 47610251 47610423 2.35 1.9e-07
"ENSMUSG00000021843" "chr14-3287" "chr14" 48367146 48367318 2.61 6.68e-05
"ENSMUSG00000021876" "chr14-2211" "chr14" 51713390 51713566 2.1 9.07e-05
"ENSMUSG00000021892" "chr14-4113" "chr14" 32192178 32192350 3.08 1.45e-05
"ENSMUSG00000021895" "chr14-2997" "chr14" 28013755 28013931 2.28 6.35e-05
"ENSMUSG00000021929" "chr14-2239" "chr14" 62052045 62052221 2.2 5.07e-06
"ENSMUSG00000021933" "chr14-1844" "chr14" 63111236 63111408 3.21 6.51e-09
"ENSMUSG00000021957" "chr14-4052" "chr14" 31374114 31374290 2.28 6.35e-05
"ENSMUSG00000021969" "chr14-1976" "chr14" 58506538 58506710 2.86 1.55e-07
"ENSMUSG00000021969" "chr14-6195" "chr14" 58476437 58476609 5.39 1.92e-09
"ENSMUSG00000021974" "chr14-3078" "chr14" 58653727 58653903 2.3 9.67e-05
"ENSMUSG00000021981" "chr14-2233" "chr14" 60177241 60177417 2.84 1.85e-08
"ENSMUSG00000021981" "chr14-2819" "chr14" 60169563 60169739 2.16 2.67e-05
"ENSMUSG00000021981" "chr14-3390" "chr14" 60165475 60165651 2.5 2.33e-05
"ENSMUSG00000021982" "chr14-2233" "chr14" 60177241 60177417 2.84 1.85e-08
"ENSMUSG00000021982" "chr14-2819" "chr14" 60169563 60169739 2.16 2.67e-05
"ENSMUSG00000022002" "chr14-3819" "chr14" 76042691 76042867 2.45 8.91e-05
"ENSMUSG00000022003" "chr14-1817" "chr14" 76233900 76234076 2.09 2.49e-05
"ENSMUSG00000022010" "chr14-3160" "chr14" 76913493 76913669 3.7 5.16e-09
"ENSMUSG00000022012" "chr14-3835" "chr14" 77666125 77666301 2.65 1.26e-05
"ENSMUSG00000022012" "chr14-4275" "chr14" 77785575 77785751 3.35 9.69e-07
"ENSMUSG00000022019" "chr14-3491" "chr14" 88031201 88031377 2.1 9.07e-05
"ENSMUSG00000022025" "chr14-2188" "chr14" 80076210 80076382 2.13 4e-05
"ENSMUSG00000022048" "chr14-3785" "chr14" 67423011 67423187 2.41 5.96e-05
"ENSMUSG00000022054" "chr14-3444" "chr14" 68746972 68747148 3.06 6.61e-07
"ENSMUSG00000022064" "chr14-3494" "chr14" 99618527 99618703 2.61 4.96e-05
"ENSMUSG00000022085" "chr14-3399" "chr14" 70339171 70339343 4.34 9.98e-11
"ENSMUSG00000022092" "chr14-1703" "chr14" 70653147 70653323 2.04 5.33e-05
"ENSMUSG00000022105" "chr14-3457" "chr14" 73627300 73627476 2.45 8.91e-05
"ENSMUSG00000022105" "chr14-3413" "chr14" 73707811 73707983 2.65 1.77e-05
"ENSMUSG00000022106" "chr14-3457" "chr14" 73627300 73627476 2.45 8.91e-05
"ENSMUSG00000022108" "chr14-1513" "chr14" 73781132 73781308 2.4 1.08e-07
"ENSMUSG00000022116" "chr14-3900" "chr14" 105986767 105986939 2.94 1.14e-05
"ENSMUSG00000022122" "chr14-2200" "chr14" 104241560 104241732 2.13 4e-05
"ENSMUSG00000022136" "chr14-2480" "chr14" 119325330 119325506 2.1 9.07e-05
"ENSMUSG00000022139" "chr14-3500" "chr14" 120782758 120782930 2.24 5.99e-05
"ENSMUSG00000022139" "chr14-4966" "chr14" 120776950 120777122 2.61 6.68e-05
"ENSMUSG00000022180" "chr14-2805" "chr14" 55331644 55331820 4.08 1.17e-09
"ENSMUSG00000022197" "chr15-1613" "chr15" 12410269 12410445 2.04 2.67e-06
"ENSMUSG00000022197" "chr15-3395" "chr15" 12305144 12305316 2.49 3.27e-05
"ENSMUSG00000022208" "chr14-1042" "chr14" 55737475 55737647 2.04 4.64e-06
"ENSMUSG00000022208" "chr14-1595" "chr14" 55745211 55745383 2.1 7.93e-06
"ENSMUSG00000022231" "chr15-3822" "chr15" 32205791 32205967 3.19 8.21e-07
"ENSMUSG00000022240" "chr15-1962" "chr15" 30595314 30595490 2.31 9.42e-07
"ENSMUSG00000022240" "chr15-4138" "chr15" 30389131 30389303 2.61 6.68e-05
"ENSMUSG00000022240" "chr15-5034" "chr15" 30289542 30289714 2.82 3.34e-05
"ENSMUSG00000022240" "chr15-5714" "chr15" 30625173 30625345 2.94 4.44e-05
"ENSMUSG00000022255" "chr15-2292" "chr15" 34015677 34015853 2.23 1.79e-05
"ENSMUSG00000022262" "chr15-5705" "chr15" 28271435 28271607 2.94 1.14e-05
"ENSMUSG00000022263" "chr15-2803" "chr15" 27790426 27790602 2.09 1.62e-05
"ENSMUSG00000022263" "chr15-4148" "chr15" 27783374 27783550 2.41 5.96e-05
"ENSMUSG00000022263" "chr15-4531" "chr15" 27836014 27836186 3.43 5.18e-06
